word,clicks,impressions,cost,convertedClicks
lehi,1,1,1.08,0,
phillips,28,35,21.6,1,
honduran,1,2,0.8,0,
truelove,1,1,0.72,0,
montgomery,31,40,46.32,2,
savitts,1,2,0.67,0,
honduras,7,17,6.94,0,
frederic,1,1,0.21,0,
aha,1,1,0.06,0,
shah,3,4,2.42,0,
dorman,2,5,0.28,0,
shai,1,1,0.24,0,
chocolate,1,1,0.9,0,
timberlake,1,1,0.4,0,
mexicans,1,1,1.3,0,
alphus,1,1,0.36,0,
lautt,1,1,1.34,0,
cocoa,4,8,4.16,0,
moll,1,1,0.92,0,
anthoula,1,1,0.44,0,
ago,9,9,7.310000000000001,0,
straub's,1,1,0.55,0,
shep,1,1,0.85,0,
shanklin,1,1,1.07,0,
malden,4,6,2.87,0,
schambers,1,1,1.55,0,
informationfor,1,1,0.49,0,
shew,1,1,0.7,0,
moiz,1,2,0.18,0,
lemm,1,1,1.76,0,
kezys,1,1,0.86,0,
almanac,1,1,0.46,0,
beguhn,1,1,0.98,0,
curie,0,20,0.0,0,
shey,1,16,0.34,0,
nogales,2,3,2.3499999999999996,0,
silviana,1,1,0.42,0,
anu,1,2,0.46,0,
bradham,1,4,0.27,0,
15det,1,2,0.21,0,
priyanka,1,1,1.13,0,
any,44,168,47.11000000000001,0,
melanie,4,5,2.51,0,
hancock,4,3,2.74,0,
tommy,7,11,3.7799999999999994,0,
ann,198,254,145.10000000000002,5,
gerwig,1,1,0.6,0,
lifespan,1,1,0.69,0,
valle,2,2,1.54,0,
steier,1,2,0.8,0,
longstreet,1,2,0.99,0,
kirkpatrick,2,2,1.5499999999999998,0,
abbott,4,11,2.97,0,
pharm,1,1,0.39,0,
ariana,3,3,2.55,0,
winnfield,1,1,0.79,0,
raila,1,1,0.55,0,
lent,1,1,1.76,0,
ana,16,25,19.39,2,
niron,1,1,0.45,0,
zisk,1,1,0.42,0,
samples,3,12,2.71,0,
pharr,1,1,0.36,0,
and,1045,2553,999.6099999999991,24,
newman,7,8,4.090000000000001,0,
amy,40,69,29.910000000000004,1,
caopital,1,1,1.32,0,
geyer,2,2,2.77,0,
speck,1,1,1.74,0,
vinberg,1,1,0.19,0,
nivoke,1,1,1.43,0,
amp,1,30,1.51,0,
lena,6,6,6.15,1,
amr,1,1,0.98,0,
ami,1,1,0.74,0,
escobar,1,1,0.78,0,
playfair,1,1,1.65,0,
vespia,1,2,0.4,0,
knformation,1,1,0.47,0,
jsmes,1,1,0.35,0,
alt,1,1,1.07,0,
cierra,1,2,2.3,0,
printz,1,3,0.61,0,
heimbishner,2,2,2.67,0,
leka,1,1,0.67,0,
hardymon,1,1,0.62,0,
all,76,108,67.64000000000001,0,
wilford,1,4,0.39,0,
moldova,3,3,4.140000000000001,1,
diego,61,533,69.41,1,
ali,14,48,6.25,0,
houser,2,2,0.78,0,
mccartan,1,3,0.73,0,
stramisky,1,1,1.73,0,
ambruck,1,1,0.75,0,
petersburg,14,27,12.73,1,
boughton,1,1,0.47,0,
metro,1,1,0.4,0,
cocke,1,1,1.4,0,
heahter,1,1,0.93,0,
reifinger,1,1,0.69,0,
ala,12,12,10.78,0,
sottie,1,1,0.74,0,
annette,8,15,7.589999999999999,0,
raine,1,1,0.93,0,
shea,1,1,0.79,0,
ledford,3,4,2.56,0,
kneeland,3,3,2.67,0,
spees,1,1,0.49,0,
michael,281,413,231.73000000000008,4,
ouray,2,2,2.36,0,
bafford,1,1,0.51,0,
serbian,1,1,0.8,0,
holland,16,24,13.34,1,
lela,1,2,1.32,0,
shem,1,1,0.79,0,
baalness,1,1,0.75,0,
darrien,2,2,2.42,0,
kimani,1,1,0.24,0,
rains,1,2,1.39,0,
ivanna,1,0,0.34,0,
sisi's,1,3,1.36,0,
yerby,1,1,1.19,0,
workout,1,1,0.47,0,
mohr,3,4,1.98,0,
abd,1,1,0.59,0,
jaydon,1,1,1.59,0,
abe,3,3,1.07,0,
abildgaard,1,1,0.36,0,
certifect,2,4,2.1,0,
sabra,1,1,0.52,0,
dohlar,1,1,1.81,0,
pumroy,2,1,0.52,0,
presnell,1,4,0.47,0,
melvina,1,1,1.0,0,
abt,1,2,0.79,0,
hollinquest,1,1,0.26,0,
kylee,1,1,0.2,0,
movi,1,1,0.18,0,
hospitable,1,1,0.61,0,
activities,1,2,0.29,0,
move,1,1,0.54,0,
birthcertifficate,1,0,1.41,0,
lera,1,1,0.57,0,
stuggart,1,1,0.6,0,
monty,1,2,0.79,0,
baumann,1,1,0.52,0,
churchill,2,2,0.6000000000000001,0,
adela,1,3,0.2,0,
ethier,1,1,0.77,0,
craze,1,1,1.14,0,
phano,1,1,1.13,0,
month,62,395,41.27,0,
monti,1,1,1.37,0,
decuir,1,1,0.36,0,
chikitsalya,3,6,2.33,0,
adele,6,10,4.83,0,
region,1,3,0.54,0,
kienle,1,1,0.7,0,
janruary10,1,1,0.21,0,
kaeker,1,1,0.92,0,
probate,5,5,9.29,0,
izyk,1,1,1.22,0,
adesko,1,2,0.87,0,
moss,5,4,4.140000000000001,0,
most,9,31,3.3,0,
oshay,1,1,0.6,0,
patients,3,4,1.21,0,
leos,2,2,0.75,0,
084647455,1,1,0.48,0,
sheard,1,1,0.75,0,
leon,30,49,28.680000000000003,0,
chipper,1,0,0.78,0,
southwest,2,2,1.3599999999999999,0,
hillcrest,6,3,5.68,0,
mcintyre,7,6,4.630000000000001,0,
dittmer,1,1,0.09,0,
devee,1,1,0.54,0,
mott,2,4,0.84,0,
schelhorn,1,4,0.36,0,
lewisburg,1,1,1.33,0,
himachal,1,1,0.73,0,
ivanis,1,1,0.23,0,
navarro,2,2,2.54,0,
coldiron,2,2,2.07,0,
refoel,1,1,0.5,0,
wayne,122,339,114.93000000000004,1,
izzy,1,1,0.44,0,
earth,3,5,2.95,0,
moug,1,1,0.15,0,
pontiac,7,8,9.01,0,
regina,4,5,5.33,0,
bitha,1,1,1.66,0,
alred,1,1,2.22,0,
nicholls,1,1,0.56,0,
garretf,2,1,0.64,0,
slyke,2,2,2.16,0,
bithh,1,1,0.93,0,
bithe,1,1,0.54,0,
studies,2,5,2.29,0,
devault,1,1,1.2,0,
authement,1,1,1.29,0,
birthanaimal,1,1,0.49,0,
rashaad,1,1,1.42,0,
more,3,5,3.08,0,
age,261,2649,207.01000000000005,2,
value,2,7,1.53,0,
moro,1,4,0.19,0,
cdnter,1,1,0.37,0,
childs,21,24,17.07,1,
affidavit,2,2,2.2,0,
bahamas,6,8,7.36,0,
lover,1,1,0.9,0,
biths,3,3,1.46,0,
loves,1,1,1.78,0,
069435,1,2,0.05,0,
feasterville,1,4,0.35,0,
kishinev,3,3,4.140000000000001,1,
leve,1,1,0.42,0,
chiled,1,1,2.18,0,
dimitri,2,2,1.95,0,
carden,2,3,2.0,0,
utube,1,1,0.77,0,
levi,6,6,6.17,0,
silva's,1,1,0.39,0,
arnhem,2,1,2.62,0,
sangster,1,1,0.5,0,
mose,1,1,0.38,0,
seasholtz,1,1,0.94,0,
aspirus,2,2,2.2,0,
matching,1,2,0.76,0,
matteson,1,1,0.64,0,
navsari,1,1,1.3,0,
cooter,2,1,2.62,0,
afb,4,5,4.04,0,
chiles,1,1,1.54,0,
cowell,1,2,0.38,0,
girard,1,1,0.37,0,
levy,3,10,3.05,0,
eisenhart,1,2,0.86,0,
evalley,1,1,0.89,0,
ado,2,1,3.24,0,
lesa,1,1,1.07,0,
schrader,1,1,0.4,0,
gustin,2,1,1.5,0,
moon,12,21,9.58,0,
sobernheim,5,5,1.9100000000000001,0,
escarcega,1,1,1.65,0,
joliet,12,14,16.080000000000002,0,
mankato,1,1,0.47,0,
monte,2,3,2.4299999999999997,0,
repleacement,1,4,0.68,0,
add,6,6,6.24,0,
clinics,1,2,0.48,0,
ade,2,2,0.22000000000000003,0,
millennial,1,2,0.56,0,
stateler,1,1,1.22,0,
osher,1,3,0.97,0,
crazy,1,3,0.64,0,
buschke,1,1,0.55,0,
mccarthy,5,6,6.209999999999999,0,
karassik,1,1,0.43,0,
narcavage,1,1,1.15,0,
leta,1,1,0.28,0,
dittmar,1,1,1.55,0,
6132,1,1,0.2,0,
resource,1,1,1.12,0,
capparelli,1,2,1.28,0,
ach,1,2,1.68,0,
loved,1,1,0.73,0,
schwerdtfeger,1,1,1.04,0,
culleoka,1,1,0.38,0,
ace,2,3,1.89,0,
1992cbse,1,1,0.3,0,
devil,2,2,0.81,0,
schmitmeyer,1,2,0.65,0,
devin,7,8,5.8999999999999995,0,
saxony,1,4,1.92,0,
ada,12,19,11.07,0,
bryden,1,2,1.21,0,
esquenazi,1,1,1.15,0,
sheba,1,1,1.16,0,
deparment,1,1,0.33,0,
garrett,20,22,15.169999999999998,1,
deangelo,1,1,0.7,0,
violet,6,11,3.97,0,
clarksville,2,2,2.2199999999999998,0,
meadow,3,5,1.59,0,
elledge,1,1,0.22,0,
felons,2,2,3.93,0,
act,1,1,0.85,0,
lett,1,1,1.74,0,
hirsch's,2,0,0.5,0,
finnerty,3,7,2.04,0,
keil,1,1,0.83,0,
zayas,1,1,1.12,0,
sutiffects,1,1,1.0,0,
lexington,8,10,6.359999999999999,0,
billings,14,22,12.969999999999999,0,
sahlstrom,1,1,0.39,0,
sheto,1,2,1.25,0,
amsterdam,1,1,0.88,0,
gerardo,1,1,1.94,0,
lakeworth,1,1,1.9,0,
zandalee,1,1,0.58,0,
recirds,6,6,7.500000000000001,0,
rexrode,1,2,0.88,0,
furforo,1,1,1.5,0,
nagel,1,1,0.24,0,
veteran,3,3,2.61,1,
meridth,1,1,0.15,0,
wwwhow,1,1,1.76,0,
kehr,1,1,0.86,0,
shakoa,1,1,0.84,0,
herlong,2,3,1.62,0,
hambrick,1,1,0.81,0,
lefere,1,4,0.41,0,
suburban,3,3,2.0700000000000003,0,
rappahannock,1,1,1.82,0,
mandisa,1,1,0.83,1,
takaria,1,1,0.14,0,
tomah,1,1,1.16,0,
malcom,1,1,0.79,0,
monna,2,4,1.8800000000000001,0,
affonso,1,1,0.42,0,
denino,1,2,1.66,0,
buggs,3,3,2.88,0,
makayla,3,7,1.8900000000000001,0,
bambi,1,1,2.89,0,
buckhalter,1,2,0.91,0,
nirav,1,2,1.06,0,
ewald,1,1,2.15,0,
minhas,1,2,0.33,0,
letterly,1,1,0.71,0,
botkins,1,1,1.26,0,
emanuel,5,9,3.64,0,
bagged,1,1,0.1,0,
patterson's,1,1,0.51,0,
statics,3,4,5.46,0,
gossau,1,1,1.22,0,
owns,1,1,0.76,0,
scottie,1,1,1.49,0,
thomsen,1,1,0.5,0,
anmed,1,1,1.82,1,
lafontant,1,1,0.14,1,
xxxplaydate,1,1,0.46,0,
personal,4,4,5.03,1,
15401,1,1,0.11,0,
mcroy,1,2,1.04,0,
racine,5,5,4.800000000000001,0,
when's,1,2,0.09,0,
hestia's,1,1,0.2,0,
pradesh,3,3,2.1,0,
racing,1,1,1.02,0,
lexa,1,1,0.62,0,
less&pet_size_ra,1,1,2.92,0,
axe,2,2,2.95,0,
guatemalan,4,7,6.4,1,
rayder,2,6,0.53,0,
airforce,1,1,1.3,0,
selkirk,1,8,0.01,0,
kidman,2,2,1.58,0,
lookip,1,2,1.79,0,
ansonia,1,2,0.29,0,
lookin,3,3,6.66,0,
hoskins,3,2,2.82,0,
calantone,1,1,0.35,0,
ferencik,1,2,0.15,0,
karlin,1,1,0.13,0,
gwenda,1,2,0.38,0,
settlement,1,1,1.84,0,
brimlow,1,1,0.85,0,
sheun,1,1,0.83,0,
loung,1,2,1.48,0,
vespucci's,1,0,0.19,0,
eason,1,1,0.75,0,
trivett,1,0,0.56,0,
keen,1,1,1.72,0,
certififcate,1,1,1.59,0,
peterson,13,16,10.17,1,
keer,1,2,1.5,0,
laver,1,1,0.65,0,
afford,1,1,0.95,0,
keep,6,10,6.92,0,
meades,1,1,0.5,0,
johnsons's,1,1,0.82,0,
bitar,1,1,0.87,0,
dextradeur,1,2,0.76,0,
certifivate,1,1,1.5,0,
bohnert,1,1,1.65,0,
birth12,1,1,0.32,0,
fiona,2,4,2.0300000000000002,0,
cheeseborough,1,1,1.24,0,
manatee,6,14,8.8,1,
porrio,1,1,1.11,0,
jonathan,28,34,20.84,0,
eloise,3,4,4.0,0,
doylestown,6,10,4.95,0,
birth11,1,1,0.22,0,
pfeiffer's,2,5,1.23,0,
kylie,4,8,2.81,0,
tallulah,2,2,4.24,0,
dietz,1,1,0.77,0,
monie,1,0,0.79,0,
cardona,1,4,1.11,0,
laurio,1,1,0.63,0,
petree,2,2,1.6099999999999999,0,
viccione,1,1,1.99,0,
schlenker,2,2,0.2,0,
smyth,2,2,1.58,0,
asoption,1,1,0.56,0,
whitehall,4,4,2.4800000000000004,0,
laurie,6,9,4.67,0,
herfertz,1,1,2.08,0,
taffer,1,1,1.28,0,
typinski,2,4,2.34,0,
forum,1,1,0.39,0,
shue,1,5,1.22,0,
nobrega,1,1,1.1,0,
shui,1,2,0.84,0,
hettick,1,2,0.9,0,
hoisington,1,4,0.87,0,
massena,1,1,0.73,0,
hstes,1,1,0.12,0,
kardzair,1,1,0.7,0,
holcombe,2,2,1.49,0,
65704,1,1,1.17,0,
fout,1,1,1.45,0,
prince,12,16,12.679999999999998,1,
cragwall,1,2,0.43,0,
four,5,5,3.02,0,
hyades,1,1,1.3,0,
pollock,2,2,1.37,0,
bergen,8,9,5.91,0,
chaudhry,1,1,0.44,0,
bourque,2,2,1.06,0,
raspotnik,1,1,0.71,0,
nagar,2,2,3.27,0,
berger,6,13,6.72,0,
clabes,1,1,0.71,0,
blythe,2,3,1.5699999999999998,0,
coptor,1,1,0.13,0,
whereobama,1,2,0.15,0,
accord,1,1,0.81,0,
tinadejesus,1,1,0.37,0,
simeones,1,2,0.72,0,
medicaid,1,1,0.26,0,
maraget,1,1,1.36,0,
insistence,1,1,0.73,0,
dealth,1,1,0.76,0,
meeseva,2,4,2.74,0,
linares,1,1,0.16,0,
mcnaughton,2,4,0.88,0,
lavin,1,1,0.72,0,
peacock,3,5,3.3099999999999996,0,
countryside,1,1,1.54,0,
mitzi,3,4,2.22,0,
forte,1,1,1.87,0,
4pmto6pm,1,5,0.26,0,
foss,2,3,2.13,0,
harbauer,1,2,1.0,0,
lookup,211,753,238.88,2,
zebzda,1,1,0.77,0,
dealer,1,1,0.85,0,
firmino's,1,2,1.48,0,
dean's,1,1,0.76,0,
are,177,371,215.85000000000002,9,
arc,1,2,0.21,0,
moga,1,1,0.74,0,
depatie,1,3,0.83,0,
adelbert,1,1,0.67,0,
lennon,1,1,1.55,0,
cheryll,1,1,0.96,0,
barcelona,2,2,1.52,0,
ark,6,9,4.790000000000001,0,
antwaine,1,1,1.4,0,
fork,3,10,1.71,1,
form,23,104,26.169999999999995,0,
gilliland,2,2,1.51,0,
art,1,1,0.72,0,
henniker,1,1,1.46,0,
cudnohoske,1,2,0.52,0,
asa,1,1,1.05,0,
fort,75,98,69.65,0,
novy,1,1,1.29,0,
agrafiotis,1,1,0.66,0,
hether,1,3,0.5,0,
ash,3,4,2.85,0,
nagle,2,2,1.98,0,
laurel,11,13,9.58,0,
darlene,16,19,11.610000000000001,0,
lauren,20,33,17.18,0,
duanaway,1,1,0.25,0,
harbaugh,1,1,1.96,0,
asp,1,1,0.53,0,
ask,7,9,6.529999999999999,0,
rexnord,1,1,0.91,0,
mendel,2,3,1.6999999999999997,0,
obriens,1,4,0.7,0,
shim,1,1,0.74,0,
nova,1,5,0.87,0,
pelini,1,1,0.99,0,
shileih,1,1,1.11,0,
irivng,1,2,0.81,0,
parham,1,1,0.54,0,
modi,2,3,1.33,0,
moberg,2,2,0.59,0,
fejer,1,3,0.99,0,
ccheck,1,1,1.25,0,
tenneesee,1,1,1.58,0,
26484,1,1,1.36,0,
atwell,1,1,0.99,0,
shena,1,1,0.87,1,
maladie,1,1,0.56,0,
money,3,3,4.140000000000001,0,
api,1,1,1.06,0,
novi,1,1,1.12,0,
fore,1,1,0.16,0,
uzarek,1,1,0.39,0,
ford,9,12,9.0,0,
thomas,192,239,148.17,3,
batimore,1,1,1.7,0,
kohan,1,1,0.35,0,
app,6,6,6.99,1,
owey,1,1,1.72,0,
cratpict,1,1,0.25,0,
apr,4,4,4.57,0,
bartow,1,1,1.92,0,
christophers,1,5,0.38,0,
mock,1,7,1.48,0,
apt,3,3,1.6,0,
8th,10,24,4.950000000000001,0,
barton,6,6,4.79,0,
merriweather,1,1,0.38,0,
owen,17,27,13.95,1,
stanley,16,27,13.359999999999998,0,
point,14,13,11.720000000000002,0,
shaker,1,1,1.59,0,
sherryl,1,0,0.53,0,
utah,150,1204,176.59,4,
adrienne,3,2,3.3899999999999997,0,
slovenia,1,4,0.98,0,
julianna,4,3,5.220000000000001,0,
julianne,3,4,2.85,0,
transcript,1,1,1.28,0,
dieng,1,2,0.55,0,
ava,3,3,3.13,0,
krensky,1,1,0.58,0,
show,23,28,20.54,0,
sachs,2,2,0.8200000000000001,0,
shot,2,2,2.31,0,
birth's,4,11,3.5300000000000002,0,
registrysnyder,1,1,0.14,0,
levenson,2,2,2.83,0,
guadalupe,3,5,2.17,0,
monteco,1,1,0.36,0,
freud,1,1,0.7,0,
joellen,2,2,1.23,0,
abcar,1,2,0.56,0,
lessington,1,2,0.4,0,
ave,11,17,4.34,0,
kuhar,1,2,0.78,0,
deutsch,1,1,1.35,0,
moab,1,1,1.52,0,
monak,1,1,0.4,0,
except,1,1,1.04,0,
lakewood,2,3,1.63,0,
nodines,1,2,0.77,0,
awa,1,1,0.5,0,
fons,1,1,0.37,0,
bennettsville,2,3,1.8,0,
bunkie,1,1,1.17,0,
fong,1,2,1.11,0,
mabree,1,1,1.04,0,
ottens,1,1,1.08,0,
saunders,3,3,2.62,0,
1960's,6,7,7.64,0,
deathcertificates,1,0,1.27,0,
kearney,2,3,2.11,0,
albemarle,1,1,0.26,0,
stricter,1,2,2.08,0,
dyba,1,1,0.71,0,
annandale,1,3,0.36,0,
irthdate,1,1,0.82,0,
vlacancich,1,1,0.71,0,
lousiana,1,1,1.71,0,
kenyan,8,72,9.959999999999999,0,
newlin,1,1,1.59,0,
rahtz,1,1,0.64,0,
helane,1,2,1.04,0,
utfo,1,1,0.7,0,
demetria,2,1,1.84,0,
tomas,3,2,4.35,0,
fond,10,11,8.65,0,
dinadate,1,0,0.58,0,
sacks,1,1,0.24,0,
atl,3,9,1.28,0,
andalusia,3,2,0.98,1,
robbie,2,1,2.42,0,
kelvin,2,3,0.89,0,
ate,2,2,0.4,1,
sheri,3,4,2.67,0,
merlin,3,3,2.2199999999999998,0,
denise,16,20,13.68,0,
forms,5,35,3.4,0,
yasunaga,1,1,0.65,0,
fernaays,1,4,0.96,0,
hanselmann,2,4,0.48,0,
denito,1,1,1.41,0,
rahul,1,0,0.47,0,
wantagh,1,1,0.22,0,
alpharetta,1,1,0.59,0,
pabon,1,1,0.81,0,
nicoleburns,1,1,1.18,0,
ellefsen,1,1,0.2,0,
sanitarium,2,1,1.46,0,
poppleton,1,1,0.09,0,
john's,5,4,5.390000000000001,1,
grillo,1,1,0.17,0,
calyton,1,1,0.95,0,
shakil,2,9,1.17,0,
frere,1,1,1.27,1,
hooshangi,1,2,0.35,0,
forli,1,0,0.2,0,
karlee,1,1,0.22,0,
grille,1,1,0.67,0,
aug,23,27,14.559999999999997,0,
carswell,1,1,0.74,0,
markowicz,1,1,0.28,0,
oliva,1,1,1.78,0,
jeanette,7,9,4.0600000000000005,1,
paradoa,1,1,0.72,0,
ravi,1,1,1.05,0,
olive,5,7,6.37,0,
nuernberg,2,3,0.47,0,
shitta,1,1,0.05,0,
demers,1,1,1.04,0,
5454433,1,1,0.23,0,
ericallen,1,1,0.97,0,
mcelhaney,1,2,0.43,0,
baccinelli,1,1,0.35,0,
gloria,25,27,17.880000000000003,1,
niejadlik,1,1,0.77,0,
formate,1,1,0.5,0,
borders,3,4,1.9100000000000001,0,
fiscenthal,1,1,2.23,0,
medvec,1,2,0.47,0,
colarado,1,1,1.06,0,
raul,3,3,2.17,0,
robbinsdale,1,1,0.83,0,
danvilleillinoiscountybirthcertficates,1,1,0.74,0,
sahaba,1,1,1.61,0,
arrau,1,2,1.79,0,
touch,1,1,0.73,0,
birthlistingsinlandvalleydailybulletin,1,2,0.39,0,
codes,1,2,0.69,0,
kramer,5,5,1.46,0,
fanklin,1,1,1.2,0,
onlinesearches,1,1,0.86,0,
coder,1,3,0.52,0,
litchfield,2,2,1.7400000000000002,0,
gammel,2,2,0.89,0,
nola,3,2,3.0,1,
schulenburg,1,1,0.41,0,
downloads,6,69,4.210000000000001,0,
chautala,1,1,0.37,0,
quiggle,1,3,0.61,0,
kauai,3,3,1.53,0,
bohmer,1,1,0.78,0,
waconia,1,1,1.23,0,
raye,1,1,1.04,0,
rochellem,1,4,0.52,0,
gable,1,1,0.38,0,
northridge,1,1,0.45,0,
knapp,2,6,2.19,0,
chiselko,1,1,1.08,0,
sifford,1,1,0.24,0,
heywood,1,1,1.52,0,
hazard,3,5,2.35,0,
eckler,2,3,3.34,0,
ottawa,7,7,10.23,1,
alpaca,1,0,0.54,0,
anabelle,1,1,1.48,0,
mabel,9,12,9.17,0,
steffy,1,1,0.25,0,
mabee,1,1,0.79,0,
jenkins,9,11,6.99,0,
drezek,1,2,0.84,0,
snopes,2,36,0.7,0,
rockwood,1,1,1.79,0,
capes,2,1,0.76,0,
stukes,1,2,1.12,0,
shattuck,1,2,1.42,0,
pruden,3,5,1.69,1,
griess,1,1,0.14,0,
brenes,1,1,1.15,0,
walters,14,157,13.709999999999997,0,
krista,1,2,0.84,0,
justus,2,1,2.32,0,
pennix,1,2,0.68,0,
noel,7,9,7.6,0,
swearingane,1,2,0.12,0,
ruffin's,1,5,0.57,0,
harner,1,1,0.62,0,
meunier,1,1,0.15,0,
montover,1,1,0.47,0,
hightstown,2,2,2.3,0,
benard,1,1,0.7,0,
vivinetto,1,1,0.2,0,
astrological,13,84,8.56,0,
watch,2,54,0.93,0,
yesterday,1,1,0.39,0,
inagua,1,1,0.37,0,
tabor,1,1,0.17,0,
dento,1,1,1.17,0,
eiler,2,8,2.44,0,
evanitus,1,1,1.43,0,
often,1,0,0.33,0,
haecker,1,2,0.74,0,
perlman,1,1,1.89,0,
brenda,27,32,22.93,0,
justice,3,4,3.3899999999999997,0,
matthews,5,4,2.68,0,
prewitt,2,3,1.5899999999999999,0,
pyper,1,1,0.28,0,
gamaliel,1,2,1.07,0,
daryl,1,1,1.08,0,
hawthorn,1,6,0.43,0,
proofy,1,2,0.74,0,
vincent,40,61,33.650000000000006,0,
through,21,26,29.540000000000003,0,
rymer,1,1,0.79,0,
shivaji,1,1,0.84,0,
olympia,6,7,5.69,0,
ayesha,1,1,0.9,0,
atiles,1,1,0.24,0,
kostnor,1,1,0.21,0,
naomi,8,9,7.23,0,
kuehl,1,1,0.67,0,
alveston,1,2,0.63,0,
bozman,1,1,1.19,0,
freiman,2,1,1.08,0,
berkshire,2,1,1.68,0,
classic,2,1,1.02,0,
kadeja,1,1,1.5,0,
population,2,5,0.5,0,
latosha,1,3,0.56,0,
fiderma,1,2,0.22,0,
feras,1,1,1.48,0,
nykesha,1,1,2.32,0,
kennewick,3,3,2.84,0,
szenes,1,1,1.69,0,
destiny,7,9,4.66,0,
gehring,2,2,3.26,0,
elmhurst,4,5,2.17,0,
kamnitz,1,1,0.83,1,
califoronia,1,1,1.85,0,
magness,1,1,0.6,0,
mulford,2,2,0.8500000000000001,0,
layek,1,1,0.03,0,
lonnie,4,4,3.42,0,
nelsen,1,1,1.78,0,
bolorforosh,1,2,0.9,0,
stefan,1,1,0.99,0,
scarlato,2,2,0.39,0,
pingol's,1,1,0.76,0,
fotis,1,2,0.74,0,
72601,1,2,0.89,0,
gerrity,1,1,0.17,0,
honey,3,4,1.6,0,
scottsboro,1,1,0.4,0,
celeberties,1,2,0.42,0,
nork,1,3,0.3,0,
rank,1,1,0.12,0,
norm,3,3,1.49,0,
newtown,2,3,1.56,0,
social,144,532,167.92000000000013,3,
recently,2,2,0.8300000000000001,0,
heinecke,1,1,0.79,0,
sedillo,1,1,0.57,0,
sprowls,1,1,0.85,0,
nora,8,11,9.1,0,
nord,2,4,1.76,0,
rana,3,5,1.29,0,
14201,1,1,0.23,0,
fehsal,1,1,0.63,0,
bergmann,1,1,0.67,0,
oline,2,4,2.33,0,
sequoia,1,1,0.39,0,
luong,1,1,0.26,0,
flemington,1,1,1.16,0,
sencion,2,3,1.5699999999999998,0,
hoboken,1,1,2.25,0,
braidwood,1,1,0.27,0,
gammon,1,1,0.14,0,
honesdale,1,2,1.21,0,
puyallup,3,3,1.9,1,
huerta,1,1,0.75,0,
escobedo,1,1,1.02,0,
ashleys,1,1,0.32,0,
finstead,1,1,1.49,0,
glenbeulah,1,1,0.68,0,
rollins,1,2,0.32,0,
pebble,1,1,0.13,0,
dorris,1,1,1.26,0,
attrenda,1,1,0.77,0,
14215,1,2,0.19,0,
registryadoption,1,3,0.99,0,
holben,1,2,2.17,0,
johnny,18,99,14.79,0,
lapina,1,1,0.32,0,
mable,2,2,2.76,0,
holmberg,1,2,0.16,0,
louthian,1,1,0.11,0,
dorrie,1,1,0.55,0,
hospitalbirthrecords,1,1,0.7,0,
rolling,2,6,1.77,0,
mcclam,1,1,0.55,0,
riding,1,1,0.72,0,
rapp,3,3,1.07,0,
resch,1,0,1.46,0,
ketchikan,1,1,0.25,0,
beyers,1,1,0.13,0,
elliston,1,1,0.63,0,
demarco,1,1,0.48,0,
dmitri,1,4,1.54,0,
ducanic,1,1,0.83,0,
note,1,5,0.64,0,
denny,2,3,2.17,0,
water,3,31,3.2199999999999998,0,
alayna,1,1,0.75,0,
centralia,3,3,0.9600000000000001,0,
cheyna,1,1,0.5,0,
kristy,3,3,3.0,0,
faith,19,21,16.430000000000003,0,
newell,3,4,1.47,0,
ferrell,1,1,0.24,0,
movie,2,3,3.04,0,
unknown,5,10,4.53,0,
sameed,1,1,0.23,0,
glisson,3,2,3.1,0,
kristi,2,3,1.47,0,
hesperia,1,1,0.96,0,
denno,1,0,0.84,0,
sameer,2,1,0.42,0,
camille,4,7,4.42,1,
traylin,1,1,0.75,0,
apply,23,56,24.680000000000003,1,
glassman,2,2,1.78,0,
furco,1,1,1.1,0,
peterangelo,1,2,0.49,0,
newest,1,1,1.09,0,
camilla,1,1,0.93,0,
where,542,2190,558.4700000000001,11,
irfan,2,3,1.27,0,
rare,1,2,0.79,0,
steffa,1,1,0.53,0,
nelson,32,47,21.490000000000002,2,
didio,1,3,0.44,0,
cornejo,1,1,1.19,0,
holland's,2,2,1.8,0,
toshiba,1,1,0.37,0,
lakeland,4,6,4.52,0,
theisen,1,1,0.19,0,
cornell,1,4,0.6,0,
mcabee,1,4,0.22,0,
dakota,104,314,127.96999999999997,1,
noll,1,2,0.95,0,
barnhart,1,1,2.44,0,
tauzin,1,1,0.74,0,
jefferson,60,118,67.64,0,
pates,1,2,0.26,0,
hutcherson,1,1,2.0,0,
patel,2,3,1.62,0,
almas,2,3,2.77,0,
curtificate,1,1,0.86,0,
apollo,4,56,1.48,0,
apple,4,4,2.67,0,
eastview,1,1,1.57,0,
redding,6,7,6.47,0,
annocement,1,2,0.2,0,
pottkotter,1,1,0.79,0,
clairsville,1,3,0.75,0,
luepnitz,1,1,1.83,0,
cathedral,1,3,1.51,0,
nome,1,1,0.92,0,
hierloom,1,1,2.78,0,
dermott,1,9,0.85,0,
certific,4,6,5.54,0,
sorenson,1,2,0.41,0,
justine,2,3,1.1099999999999999,0,
noor,1,1,0.32,0,
isabel,11,21,11.040000000000001,0,
stellato,1,2,1.21,0,
nagrabski,2,2,2.2,1,
browning,4,9,2.89,0,
monnabell,1,1,1.54,0,
fitch,3,3,2.92,0,
belmonte,1,1,0.61,0,
