word,clicks,impressions,cost,convertedClicks,Cost/Converted Click,,word,clicks,impressions,cost,convertedClicks
,,,,,,,dis,1,1,0.4,0
,,,,,,,desteese,1,4,0.4,0
,,,,,,,20at,1,1,0.4,0
,,,,,,,sad,1,1,0.4,0
,,,,,,,ysidor,1,1,0.4,0
,,,,,,,prejudice,1,2,0.4,0
,,,,,,,ermel,1,1,0.4,0
,,,,,,,xdilavridideo,1,4,0.4,0
,,,,,,,amrojala,1,3,0.4,0
,,,,,,,schofield,1,1,0.4,0
,,,,,,,bench,1,5,0.4,0
,,,,,,,362d,1,3,0.4,0
,,,,,,,revolutio,2,1,0.4,0
,,,,,,,neihardt,1,5,0.4,0
,,,,,,,frigate,1,1,0.4,0
,,,,,,,linens,1,1,0.4,0
,,,,,,,mcnabb,2,1,0.4,0
,,,,,,,173,1,1,0.4,0
,,,,,,,hazeltine,1,1,0.4,0
,,,,,,,cplthomas,1,1,0.4,0
,,,,,,,langston,1,1,0.4,0
,,,,,,,bicentennial,1,2,0.4,0
,,,,,,,cover,1,3,0.4,0
,,,,,,,345th,1,1,0.4,0
,,,,,,,pegler,1,3,0.4,0
,,,,,,,jackendorf,1,1,0.4,0
,,,,,,,hardt,1,1,0.4,0
,,,,,,,chechen,1,2,0.4,0
,,,,,,,mop,1,2,0.4,0
,,,,,,,crewmen,1,1,0.4,0
,,,,,,,cent,1,1,0.4,0
,,,,,,,bonsong,1,1,0.4,0
,,,,,,,wwwlootinet4,1,1,0.4,0
,,,,,,,batallones,1,1,0.4,0
,,,,,,,westminster,1,2,0.4,0
,,,,,,,beeby,1,1,0.4,0
,,,,,,,soil,1,1,0.4,0
,,,,,,,baltazar,1,1,0.4,0
,,,,,,,62,2,1,0.4,0
,,,,,,,20chateau,1,1,0.4,0
,,,,,,,20at,1,1,0.4,0
,,,,,,,362d,1,3,0.4,0
,,,,,,,173,1,1,0.4,0
,,,,,,,345th,1,1,0.4,0
,,,,,,,willsboro,1,5,0.4,0
,,,,,,,ansil,1,3,0.4,0
,,,,,,,airographer,1,1,0.4,0
,,,,,,,riflies,1,1,0.4,0
,,,,,,,textiles,1,1,0.4,0
,,,,,,,mcilwaine,1,13,0.4,0
,,,,,,,tabler,1,2,0.4,0
,,,,,,,intruder,1,1,0.4,0
,,,,,,,herberts,1,1,0.4,0
,,,,,,,doodle,1,2,0.4,0
,,,,,,,0tm,1,1,0.4,0
,,,,,,,musgrave,1,1,0.4,0
,,,,,,,vermilya,1,1,0.4,0
,,,,,,,ponzo,1,1,0.4,0
,,,,,,,shares,1,1,0.4,0
,,,,,,,beliefs,1,1,0.4,0
,,,,,,,mantley,1,1,0.4,0
,,,,,,,harwell,1,1,0.4,0
,,,,,,,eulien,1,1,0.4,0
,,,,,,,gettsysburg,1,2,0.4,0
,,,,,,,vorhies,1,2,0.4,0
,,,,,,,peaslee,1,1,0.4,0
,,,,,,,fishers,1,1,0.4,0
,,,,,,,atta,1,1,0.4,0
,,,,,,,trubb,1,1,0.4,0
,,,,,,,cullen,1,1,0.4,0
,,,,,,,gettusburge,1,1,0.4,0
,,,,,,,groat,1,16,0.4,0
,,,,,,,20thierry,1,1,0.4,0
,,,,,,,20battle,1,1,0.4,0
,,,,,,,parachutest,1,1,0.4,0
,,,,,,,kowalek,1,2,0.4,0
,,,,,,,negroes,1,2,0.4,0
,,,,,,,pangborn,1,1,0.4,0
,,,,,,,syria,1,1,0.4,0
,,,,,,,conspicuous,1,1,0.4,0
,,,,,,,railcorp,1,1,0.4,0
,,,,,,,erikstrup,1,1,0.4,0
,,,,,,,langston's,1,1,0.4,0
,,,,,,,cag,1,4,0.4,0
,,,,,,,homerg,1,2,0.4,0
,,,,,,,hartsfield,1,1,0.4,0
,,,,,,,lend,1,2,0.4,0
,,,,,,,worldwar1memoral,1,1,0.4,0
,,,,,,,mcelhaney,1,1,0.4,0
,,,,,,,oklahoman,1,2,0.4,0
,,,,,,,ottinger,1,2,0.4,0
,,,,,,,civilwarbattleofkennesawmountain,1,1,0.4,0
,,,,,,,pensioners,2,4,0.4,0
,,,,,,,swarner,1,2,0.4,0
,,,,,,,armyairforceenlistmentsworldwartwo,1,1,0.4,0
,,,,,,,lehner,1,1,0.4,0
,,,,,,,melilli,1,1,0.4,0
,,,,,,,raymundo,1,1,0.4,0
,,,,,,,create,1,1,0.4,0
,,,,,,,supeior,1,1,0.4,0
,,,,,,,menallen,1,1,0.4,0
,,,,,,,reborn,1,1,0.4,0
,,,,,,,confederates,2,3,0.4,0
,,,,,,,heeps,1,1,0.4,0
,,,,,,,mecklenburg,1,2,0.4,0
,,,,,,,lydecker,1,2,0.4,0
,,,,,,,lease,1,2,0.4,0
,,,,,,,amercankoreansin,1,1,0.39,0
,,,,,,,rodrigo,2,2,0.39,0
,,,,,,,vant,1,3,0.39,0
,,,,,,,2a,1,1,0.39,0
,,,,,,,30.06,1,1,0.39,0
,,,,,,,2u,1,2,0.39,0
,,,,,,,artice,1,2,0.39,0
,,,,,,,alcott,1,2,0.39,0
,,,,,,,dover,1,2,0.39,0
,,,,,,,horowitz,1,1,0.39,0
,,,,,,,holzer,1,3,0.39,0
,,,,,,,dilles,1,2,0.39,0
,,,,,,,gouverneur,1,4,0.39,0
,,,,,,,s17770,1,1,0.39,0
,,,,,,,affects,1,5,0.39,0
,,,,,,,ze,1,1,0.39,0
,,,,,,,jambeck,1,1,0.39,0
,,,,,,,ery,1,1,0.39,0
,,,,,,,savior,1,1,0.39,0
,,,,,,,novelli,1,1,0.39,0
,,,,,,,filed,1,1,0.39,0
,,,,,,,sodiers,1,1,0.39,0
,,,,,,,815th,1,3,0.39,0
,,,,,,,fonck,1,1,0.39,0
,,,,,,,commoration,1,1,0.39,0
,,,,,,,fm2,1,1,0.39,0
,,,,,,,acts,1,3,0.39,0
,,,,,,,lamson,1,6,0.39,0
,,,,,,,jenkin,1,4,0.39,0
,,,,,,,annapolis,1,1,0.39,0
,,,,,,,orvuille,1,2,0.39,0
,,,,,,,cibil,1,1,0.39,0
,,,,,,,lomnardo,1,1,0.39,0
,,,,,,,duryea,1,2,0.39,0
,,,,,,,deadeye,2,3,0.39,0
,,,,,,,bige,1,2,0.39,0
,,,,,,,fernandes,1,1,0.39,0
,,,,,,,baradell,1,1,0.39,0
,,,,,,,dugas,1,2,0.39,0
,,,,,,,limber,1,1,0.39,0
,,,,,,,chaser,1,2,0.39,0
,,,,,,,wiherski,1,2,0.39,0
,,,,,,,ofchippaponga,1,1,0.39,0
,,,,,,,asylum,1,1,0.39,0
,,,,,,,pdx,1,1,0.39,0
,,,,,,,kerfoot,1,3,0.39,0
,,,,,,,krull,1,1,0.39,0
,,,,,,,nesbella,1,3,0.39,0
,,,,,,,hinderliter,1,1,0.39,0
,,,,,,,visalia,1,1,0.39,0
,,,,,,,laurence,1,1,0.39,0
,,,,,,,osaka,1,2,0.39,0
,,,,,,,divisions+,1,1,0.39,0
,,,,,,,decho,1,1,0.39,0
,,,,,,,kenning,2,3,0.39,0
,,,,,,,lafon,1,1,0.39,0
,,,,,,,udt4,1,1,0.39,0
,,,,,,,battlers,1,1,0.39,0
,,,,,,,settlemyer,1,1,0.39,0
,,,,,,,hobert,2,3,0.39,0
,,,,,,,denmark's,1,1,0.39,0
,,,,,,,sloger,1,4,0.39,0
,,,,,,,tulio,1,1,0.39,0
,,,,,,,illinous,1,4,0.39,0
,,,,,,,lynchburg,1,2,0.39,0
,,,,,,,melone,1,1,0.39,0
,,,,,,,wouded,2,3,0.39,0
,,,,,,,forums,1,1,0.39,0
,,,,,,,patches+,1,190,0.39,0
,,,,,,,parallel,1,3,0.39,0
,,,,,,,bieker,1,1,0.39,0
,,,,,,,hemmingway,1,1,0.39,0
,,,,,,,chicoine,1,1,0.39,0
,,,,,,,godswaarth,1,1,0.39,0
,,,,,,,berginski,1,2,0.39,0
,,,,,,,2a,1,1,0.39,0
,,,,,,,pasadrexam2014,1,2,0.39,0
,,,,,,,haglund,1,1,0.39,0
,,,,,,,vetreans,1,1,0.39,0
,,,,,,,derreggerio,1,1,0.39,0
,,,,,,,wolfrandt,1,1,0.39,0
,,,,,,,fannng,1,1,0.39,0
,,,,,,,youngstown,1,4,0.39,0
,,,,,,,pinkston,1,1,0.39,0
,,,,,,,organ,1,1,0.39,0
,,,,,,,freestone,1,1,0.39,0
,,,,,,,girardeau,1,1,0.39,0
,,,,,,,gagnon,1,1,0.39,0
,,,,,,,maet,1,3,0.39,0
,,,,,,,cenogenics,1,1,0.39,0
,,,,,,,borth,1,2,0.39,0
,,,,,,,midle,1,1,0.39,0
,,,,,,,gerrard,1,1,0.39,0
,,,,,,,engelke,1,2,0.39,0
,,,,,,,belanger,1,2,0.39,0
,,,,,,,sjol,1,1,0.39,0
,,,,,,,knobloch,1,1,0.39,0
,,,,,,,latitude,1,3,0.39,0
,,,,,,,declassified,1,1,0.39,0
,,,,,,,boseman,1,2,0.39,0
,,,,,,,hostry,1,1,0.39,0
,,,,,,,wente,1,1,0.39,0
,,,,,,,c88n,1,3,0.39,0
,,,,,,,tome,1,2,0.39,0
,,,,,,,montgom,1,1,0.39,0
,,,,,,,smiley,1,1,0.39,0
,,,,,,,brumley,2,6,0.39,0
,,,,,,,shelley,1,1,0.39,0
,,,,,,,threshers,1,4,0.39,0
,,,,,,,lincoln's,1,1,0.39,0
,,,,,,,doleman,1,1,0.39,0
,,,,,,,4025,1,1,0.39,0
,,,,,,,smeltzer,1,1,0.39,0
,,,,,,,cavendish,1,1,0.39,0
,,,,,,,evenmts,1,1,0.39,0
,,,,,,,olive,2,3,0.39,0
,,,,,,,circle,1,1,0.39,0
,,,,,,,feeney,1,2,0.39,0
,,,,,,,ottavio,1,1,0.39,0
,,,,,,,shipwrecked,1,1,0.39,0
,,,,,,,sarg,1,1,0.39,0
,,,,,,,modesto,1,1,0.39,0
,,,,,,,pressey,1,1,0.39,0
,,,,,,,rosenblum,1,1,0.39,0
,,,,,,,rising,1,1,0.39,0
,,,,,,,grabert,1,1,0.39,0
,,,,,,,leutenant,1,2,0.39,0
,,,,,,,seas,1,1,0.39,0
,,,,,,,nationalism,1,1,0.39,0
,,,,,,,mauger,1,1,0.39,0
,,,,,,,casto,1,1,0.39,0
,,,,,,,classification,1,1,0.39,0
,,,,,,,researcy,1,1,0.39,0
,,,,,,,shape,1,1,0.39,0
,,,,,,,wwii142regcompe,1,1,0.39,0
,,,,,,,slevin,2,2,0.39,0
,,,,,,,carmack,2,4,0.39,0
,,,,,,,abolish,1,1,0.38,0
,,,,,,,pruitt's,1,1,0.38,0
,,,,,,,419th,1,1,0.38,0
,,,,,,,5,1,1,0.38,0
,,,,,,,melchisikek,2,1,0.38,0
,,,,,,,cunpeuany,1,1,0.38,0
,,,,,,,hargraves,1,2,0.38,0
,,,,,,,ae&tab,1,1,0.38,0
,,,,,,,d5,1,1,0.38,0
,,,,,,,crab,1,1,0.38,0
,,,,,,,lw,1,1,0.38,0
,,,,,,,gennaro,1,1,0.38,0
,,,,,,,39282114,1,1,0.38,0
,,,,,,,tunnets,1,3,0.38,0
,,,,,,,chepke,1,3,0.38,0
,,,,,,,lohr,1,1,0.38,0
,,,,,,,stalin's,1,31,0.38,0
,,,,,,,618th,1,1,0.38,0
,,,,,,,pankey,1,1,0.38,0
,,,,,,,seward,1,2,0.38,0
,,,,,,,goley,1,1,0.38,0
,,,,,,,mayers,1,1,0.38,0
,,,,,,,torunczyk,1,1,0.38,0
,,,,,,,lauver,1,4,0.38,0
,,,,,,,war1968,1,1,0.38,0
,,,,,,,pettis,1,1,0.38,0
,,,,,,,blaze,1,1,0.38,0
,,,,,,,lardi,1,1,0.38,0
,,,,,,,niehenke,1,1,0.38,0
,,,,,,,cots,1,2,0.38,0
,,,,,,,trevor,1,1,0.38,0
,,,,,,,thoughts,1,1,0.38,0
,,,,,,,invited,1,1,0.38,0
,,,,,,,dfc,2,2,0.38,0
,,,,,,,res,1,2,0.38,0
,,,,,,,mog&gl,1,1,0.38,0
,,,,,,,dembraski,1,1,0.38,0
,,,,,,,rok,1,1,0.38,0
,,,,,,,athey,1,2,0.38,0
,,,,,,,sergants,1,1,0.38,0
,,,,,,,pirbright,1,1,0.38,0
,,,,,,,michel,1,2,0.38,0
,,,,,,,barrelmaker,1,289,0.38,0
,,,,,,,subject,1,1,0.38,0
,,,,,,,counsel,2,2,0.38,0
,,,,,,,design,1,31,0.38,0
,,,,,,,cycak,1,1,0.38,0
,,,,,,,barthas,1,289,0.38,0
,,,,,,,joubert,1,1,0.38,0
,,,,,,,ssp,1,5,0.38,0
,,,,,,,denison,2,2,0.38,0
,,,,,,,guitano,1,3,0.38,0
,,,,,,,madison's,1,2,0.38,0
,,,,,,,mulberry,1,7,0.38,0
,,,,,,,plat,1,1,0.38,0
,,,,,,,couch,1,1,0.38,0
,,,,,,,incredible,1,2,0.38,0
,,,,,,,lofflin,1,1,0.38,0
,,,,,,,derring,1,1,0.38,0
,,,,,,,henrique,1,1,0.38,0
,,,,,,,record32216163,1,1,0.38,0
,,,,,,,consultation,1,1,0.38,0
,,,,,,,qqi,1,1,0.38,0
,,,,,,,elge,1,1,0.38,0
,,,,,,,caruso,1,3,0.38,0
,,,,,,,9318,1,1,0.38,0
,,,,,,,daisy,1,4,0.38,0
,,,,,,,redic,1,1,0.38,0
,,,,,,,below,1,2,0.38,0
,,,,,,,guering,1,1,0.38,0
,,,,,,,comandeering,1,2,0.38,0
,,,,,,,146,1,1,0.38,0
,,,,,,,dteel,1,1,0.38,0
,,,,,,,shinjuku,1,1,0.38,0
,,,,,,,mastin,1,1,0.38,0
,,,,,,,notebooks,1,289,0.38,0
,,,,,,,10363,1,4,0.38,0
,,,,,,,ankeny,1,1,0.38,0
,,,,,,,purnell,1,1,0.38,0
,,,,,,,druing,1,3,0.38,0
,,,,,,,shooters,1,6,0.38,0
,,,,,,,arling,1,1,0.38,0
,,,,,,,capita,1,2,0.38,0
,,,,,,,mcdougal,1,2,0.38,0
,,,,,,,busby,1,1,0.38,0
,,,,,,,wrld,1,2,0.38,0
,,,,,,,soper,1,1,0.38,0
,,,,,,,woodhulls,1,1,0.38,0
,,,,,,,captan,1,1,0.38,0
,,,,,,,veterance,2,1,0.38,0
,,,,,,,419th,1,1,0.38,0
,,,,,,,5,1,1,0.38,0
,,,,,,,39282114,1,1,0.38,0
,,,,,,,618th,1,1,0.38,0
,,,,,,,9318,1,1,0.38,0
,,,,,,,10363,1,4,0.38,0
,,,,,,,langank,1,1,0.38,0
,,,,,,,butterscotch,1,1,0.38,0
,,,,,,,mcglathery,1,1,0.38,0
,,,,,,,himler,1,1,0.38,0
,,,,,,,hister,1,1,0.38,0
,,,,,,,stallag,1,2,0.38,0
,,,,,,,schnorf,1,1,0.38,0
,,,,,,,rubincam,1,1,0.38,0
,,,,,,,anderson's,1,1,0.38,0
,,,,,,,ritzman,1,2,0.38,0
,,,,,,,mcneese,1,1,0.38,0
,,,,,,,tracy,1,1,0.38,0
,,,,,,,fluvanna,1,1,0.38,0
,,,,,,,warbor,1,1,0.38,0
,,,,,,,brickman,1,1,0.38,0
,,,,,,,94519,1,3,0.38,0
,,,,,,,millett,1,3,0.38,0
,,,,,,,arte,1,2,0.38,0
,,,,,,,functions,1,1,0.38,0
,,,,,,,150th,2,3,0.38,0
,,,,,,,revolytionary,1,1,0.38,0
,,,,,,,lersch,1,2,0.38,0
,,,,,,,bryars,1,2,0.38,0
,,,,,,,prospect,1,1,0.38,0
,,,,,,,728,1,1,0.38,0
,,,,,,,revelotion,1,1,0.38,0
,,,,,,,ofenloch,1,4,0.38,0
,,,,,,,wilkesville,1,1,0.38,0
,,,,,,,yeadon,1,1,0.38,0
,,,,,,,tne,1,1,0.38,0
,,,,,,,33631360,2,2,0.38,0
,,,,,,,klemp,1,1,0.38,0
,,,,,,,driskell,1,1,0.38,0
,,,,,,,culprit,1,31,0.38,0
,,,,,,,axel,1,1,0.38,0
,,,,,,,ignatius,1,1,0.38,0
,,,,,,,ke11,1,1,0.38,0
,,,,,,,earle,4,5,0.38,0
,,,,,,,pasquariello,1,1,0.38,0
,,,,,,,skaper,1,2,0.38,0
,,,,,,,germam,1,1,0.38,0
,,,,,,,recueil,1,1,0.38,0
,,,,,,,ww1submarines,1,1,0.38,0
,,,,,,,chappelow,1,1,0.38,0
,,,,,,,baptist,1,1,0.38,0
,,,,,,,hillman,1,1,0.38,0
,,,,,,,latchford,1,2,0.38,0
,,,,,,,thomson,1,1,0.38,0
,,,,,,,soldler,1,1,0.38,0
,,,,,,,artillry,1,1,0.38,0
,,,,,,,afr,1,1,0.38,0
,,,,,,,zayas,1,2,0.38,0
,,,,,,,poilu,1,289,0.38,0
,,,,,,,hitzing,1,4,0.38,0
,,,,,,,bozman,1,1,0.38,0
,,,,,,,tequila,1,4,0.38,0
,,,,,,,benicia,1,3,0.38,0
,,,,,,,victorious,1,1,0.38,0
,,,,,,,sand,1,1,0.38,0
,,,,,,,goldschmidt's,1,1,0.38,0
,,,,,,,richars,1,1,0.38,0
,,,,,,,moton,1,1,0.38,0
,,,,,,,oliphint's,1,1,0.38,0
,,,,,,,v35th,2,2,0.38,0
,,,,,,,tuna,1,2,0.38,0
,,,,,,,datea,1,1,0.38,0
,,,,,,,overton's,1,1,0.38,0
,,,,,,,pagana,1,1,0.38,0
,,,,,,,firey,1,2,0.38,0
,,,,,,,sosinski,1,1,0.38,0
,,,,,,,bachelor,1,4,0.38,0
,,,,,,,musician,1,2,0.38,0
,,,,,,,64th,1,1,0.38,0
,,,,,,,fonville,1,2,0.38,0
,,,,,,,nicita,1,2,0.38,0
,,,,,,,inthr,1,1,0.38,0
,,,,,,,logue,1,3,0.37,0
,,,,,,,drum,1,2,0.37,0
,,,,,,,ssdfww2,1,1,0.37,0
,,,,,,,barto,1,1,0.37,0
,,,,,,,beatch,1,5,0.37,0
,,,,,,,64,1,1,0.37,0
,,,,,,,sales,1,1,0.37,0
,,,,,,,gutgsell,1,1,0.37,0
,,,,,,,aspect,1,1,0.37,0
,,,,,,,oakes,2,5,0.37,0
,,,,,,,civelwar,1,1,0.37,0
,,,,,,,fanelli,1,1,0.37,0
,,,,,,,eitenmiller,1,1,0.37,0
,,,,,,,marabito,1,1,0.37,0
,,,,,,,sevier,1,1,0.37,0
,,,,,,,dogg,1,1,0.37,0
,,,,,,,dont,1,1,0.37,0
,,,,,,,mychocoland,1,3,0.37,0
,,,,,,,io,1,1,0.37,0
,,,,,,,demarcation,1,2,0.37,0
,,,,,,,esparza,1,1,0.37,0
,,,,,,,parkers,1,2,0.37,0
,,,,,,,moulins,1,2,0.37,0
,,,,,,,abby,1,1,0.37,0
,,,,,,,marnie,1,1,0.37,0
,,,,,,,fou,1,4,0.37,0
,,,,,,,lulu,1,1,0.37,0
,,,,,,,blade,1,42,0.37,0
,,,,,,,southwick,1,1,0.37,0
,,,,,,,crowson,1,1,0.37,0
,,,,,,,ricketts,1,1,0.37,0
,,,,,,,iwhat,1,1,0.37,0
,,,,,,,comparative,1,1,0.37,0
,,,,,,,luttrell,1,1,0.37,0
,,,,,,,vids,1,1,0.37,0
,,,,,,,dankel,1,5,0.37,0
,,,,,,,sur,1,2,0.37,0
,,,,,,,wendt,1,1,0.37,0
,,,,,,,cemetart,1,1,0.37,0
,,,,,,,fabrick,1,1,0.37,0
,,,,,,,mcnealy,1,1,0.37,0
,,,,,,,rown,1,4,0.37,0
,,,,,,,swingle,1,1,0.37,0
,,,,,,,lingle,1,1,0.37,0
,,,,,,,ashbel,1,1,0.37,0
,,,,,,,locker,1,1,0.37,0
,,,,,,,sahley,1,1,0.37,0
,,,,,,,shore,1,1,0.37,0
,,,,,,,alot,1,1,0.37,0
,,,,,,,tibbetts,1,2,0.37,0
,,,,,,,standifer,1,1,0.37,0
,,,,,,,biographical,1,1,0.37,0
,,,,,,,548,1,1,0.37,0
,,,,,,,scene,1,2,0.37,0
,,,,,,,florida's,1,1,0.37,0
,,,,,,,mcquaid,1,1,0.37,0
,,,,,,,cockrel,1,1,0.37,0
,,,,,,,decalab,1,3,0.37,0
,,,,,,,468,1,1,0.37,0
,,,,,,,kullerstrand,1,4,0.37,0
,,,,,,,64,1,1,0.37,0
,,,,,,,548,1,1,0.37,0
,,,,,,,hikes,1,1,0.37,0
,,,,,,,arlinton,1,1,0.37,0
,,,,,,,fransisco,1,1,0.37,0
,,,,,,,nigg,1,2,0.37,0
,,,,,,,350,1,2,0.37,0
,,,,,,,revolutionsry,1,2,0.37,0
,,,,,,,1foot,1,1,0.37,0
,,,,,,,gibbsion,1,1,0.37,0
,,,,,,,felicutas,1,1,0.37,0
,,,,,,,lees,1,1,0.37,0
,,,,,,,tried,1,1,0.37,0
,,,,,,,crigmeyer,1,1,0.37,0
,,,,,,,czeskoslavlia,1,1,0.37,0
,,,,,,,kurber,1,1,0.37,0
,,,,,,,gallo,1,3,0.37,0
,,,,,,,2700,1,1,0.37,0
,,,,,,,carrafiello,1,1,0.37,0
,,,,,,,jacquez,1,1,0.37,0
,,,,,,,allier,1,2,0.37,0
,,,,,,,parkhurst,1,1,0.37,0
,,,,,,,663,1,2,0.37,0
,,,,,,,witness,1,3,0.37,0
,,,,,,,slap,1,1,0.37,0
,,,,,,,metteauer,1,1,0.37,0
,,,,,,,lucurgus,1,1,0.37,0
,,,,,,,amador,1,1,0.37,0
,,,,,,,pittsfield,1,1,0.37,0
,,,,,,,upshur,1,2,0.37,0
,,,,,,,hershey's,1,2,0.37,0
,,,,,,,leister,1,1,0.37,0
,,,,,,,revealetion,1,2,0.37,0
,,,,,,,coverdale,1,1,0.37,0
,,,,,,,horus,1,3,0.37,0
,,,,,,,malade,1,4,0.37,0
,,,,,,,ameican,1,1,0.37,0
,,,,,,,saber,1,42,0.37,0
,,,,,,,zinc,1,1,0.37,0
,,,,,,,abbott,2,3,0.37,0
,,,,,,,tomah,1,1,0.37,0
,,,,,,,masloski,1,1,0.37,0
,,,,,,,ww1survivors,1,2,0.37,0
,,,,,,,circus,1,2,0.37,0
,,,,,,,mitz,1,1,0.37,0
,,,,,,,brinkhaus,1,1,0.37,0
,,,,,,,dinkins,1,1,0.37,0
,,,,,,,wycoff,1,1,0.37,0
,,,,,,,texada,1,1,0.37,0
,,,,,,,smitherman,1,1,0.37,0
,,,,,,,pontoon,1,1,0.37,0
,,,,,,,blackja,1,2,0.37,0
,,,,,,,overall,1,42,0.37,0
,,,,,,,regimments,1,2,0.37,0
,,,,,,,bolinder,1,1,0.37,0
,,,,,,,henning,1,1,0.37,0
,,,,,,,revollutionary,1,1,0.37,0
,,,,,,,watanabe,1,3,0.37,0
,,,,,,,nussberger,1,2,0.37,0
,,,,,,,suspicious,1,1,0.36,0
,,,,,,,fussell,1,2,0.36,0
,,,,,,,revuolutionary,1,1,0.36,0
,,,,,,,dsokids,1,1,0.36,0
,,,,,,,detrow,1,1,0.36,0
,,,,,,,bojanac,1,1,0.36,0
,,,,,,,danes,1,1,0.36,0
,,,,,,,wisconisn,1,1,0.36,0
,,,,,,,goncalves,1,1,0.36,0
,,,,,,,custom,1,1,0.36,0
,,,,,,,saufly,2,3,0.36,0
,,,,,,,gol,1,1,0.36,0
,,,,,,,resnick,1,1,0.36,0
,,,,,,,em,1,1,0.36,0
,,,,,,,notes,1,4,0.36,0
,,,,,,,ci,1,1,0.36,0
,,,,,,,heberdies,1,2,0.36,0
,,,,,,,ow,2,2,0.36,0
,,,,,,,jo,1,1,0.36,0
,,,,,,,bartolo,1,1,0.36,0
,,,,,,,speak,1,2,0.36,0
,,,,,,,weiser,1,1,0.36,0
,,,,,,,sending,1,21,0.36,0
,,,,,,,goetzka,1,1,0.36,0
,,,,,,,mixmakingdustgraypainitww2,1,1,0.36,0
,,,,,,,kamehameha,1,1,0.36,0
,,,,,,,bands,1,3,0.36,0
,,,,,,,abmc,1,1,0.36,0
,,,,,,,clas,1,1,0.36,0
,,,,,,,33.45,1,1,0.36,0
,,,,,,,nationalparkservicecivilwarsoldierandsailor,1,1,0.36,0
,,,,,,,houk,1,1,0.36,0
,,,,,,,treatments,1,1,0.36,0
,,,,,,,imhoff,1,1,0.36,0
,,,,,,,1central,1,1,0.36,0
,,,,,,,houck,1,2,0.36,0
,,,,,,,thayendanegea,1,1,0.36,0
,,,,,,,orleck,1,1,0.36,0
,,,,,,,daughtersoftheamericanrev,1,1,0.36,0
,,,,,,,ww2by,1,2,0.36,0
,,,,,,,policarpio,1,1,0.36,0
,,,,,,,casucci,1,3,0.36,0
,,,,,,,lyon's,1,5,0.36,0
,,,,,,,larue,1,1,0.36,0
,,,,,,,053aaaawbn,1,4,0.36,0
,,,,,,,calidonia,1,2,0.36,0
,,,,,,,ruf,1,3,0.36,0
,,,,,,,submarpne,1,10,0.36,0
,,,,,,,theophilis,1,1,0.36,0
,,,,,,,20mm,1,1,0.36,0
,,,,,,,beachy,1,3,0.36,0
,,,,,,,hdgs,1,1,0.36,0
,,,,,,,ww2battlefieldcross,1,1,0.36,0
,,,,,,,regit,2,2,0.36,0
,,,,,,,stemack,1,1,0.36,0
,,,,,,,furling,1,3,0.36,0
,,,,,,,delosh,1,2,0.36,0
,,,,,,,ruhlan,1,1,0.36,0
,,,,,,,mickle,1,1,0.36,0
,,,,,,,pad,1,21,0.36,0
,,,,,,,gained,1,1,0.36,0
,,,,,,,nava,1,1,0.36,0
,,,,,,,peacheater,1,5,0.36,0
,,,,,,,tuthill,1,1,0.36,0
,,,,,,,naea,1,3,0.36,0
,,,,,,,portuguese,1,2,0.36,0
,,,,,,,unger,1,2,0.36,0
,,,,,,,_______,1,1,0.36,0
,,,,,,,burbeck's,1,1,0.36,0
,,,,,,,longist,1,1,0.36,0
,,,,,,,changsu,1,1,0.36,0
,,,,,,,priviteers,1,1,0.36,0
,,,,,,,havard,1,2,0.36,0
,,,,,,,texaa,1,2,0.36,0
,,,,,,,belvo,1,1,0.36,0
,,,,,,,opposition,1,1,0.36,0
,,,,,,,praksti,1,1,0.36,0
,,,,,,,168,1,1,0.36,0
,,,,,,,mcmahan's,1,3,0.36,0
,,,,,,,touchstone,1,9,0.36,0
,,,,,,,baerenthal,1,1,0.36,0
,,,,,,,mccorristine,1,1,0.36,0
,,,,,,,kloss,1,1,0.36,0
,,,,,,,cartography,1,1,0.36,0
,,,,,,,sabine,1,2,0.36,0
,,,,,,,funkhouser,1,1,0.36,0
,,,,,,,lsd,1,1,0.36,0
,,,,,,,prosise,2,1,0.36,0
,,,,,,,borrero,1,1,0.36,0
,,,,,,,venus,1,3,0.36,0
,,,,,,,terence,1,1,0.36,0
,,,,,,,fryman,1,1,0.36,0
,,,,,,,northbridge,1,1,0.36,0
,,,,,,,waupatra,1,1,0.36,0
,,,,,,,valuation,1,2,0.36,0
,,,,,,,flyingtingersavg,1,1,0.36,0
,,,,,,,1central,1,1,0.36,0
,,,,,,,20mm,1,1,0.36,0
,,,,,,,_______,1,1,0.36,0
,,,,,,,168,1,1,0.36,0
,,,,,,,inwood,1,1,0.36,0
,,,,,,,castleman,1,1,0.36,0
,,,,,,,freemon,1,1,0.36,0
,,,,,,,houseknecht,1,2,0.36,0
,,,,,,,biles,1,4,0.36,0
,,,,,,,1637,1,1,0.36,0
,,,,,,,endded,1,1,0.36,0
,,,,,,,drakes,1,4,0.36,0
,,,,,,,221,1,3,0.36,0
,,,,,,,pizzuti,1,1,0.36,0
,,,,,,,532nd,1,1,0.36,0
,,,,,,,edmonds,1,1,0.36,0
,,,,,,,skittleback,1,10,0.36,0
,,,,,,,vandriel,1,3,0.36,0
,,,,,,,bears,1,1,0.36,0
,,,,,,,chinn,1,1,0.36,0
,,,,,,,disbrow,1,4,0.36,0
,,,,,,,arch,1,1,0.36,0
,,,,,,,schleigh,1,1,0.36,0
